transaction_id,order_id,product_id,customer_id,employee_id,total_sales,quantity,discount
1343,133,16,547,70,17.7,7,0.01
1344,88,30,867,30,243.47,1,0.04
1345,85,26,1441,51,359.93,4,0.13
1346,34,24,1525,39,229.07,9,0.03
1347,167,11,759,16,38.67,1,0.11
1348,37,70,198,56,122.88,6,0.07
1349,139,6,247,44,241.04,1,0.34
1350,31,54,1905,54,282.33,2,0.33
1351,62,87,952,87,331.74,5,0.04
1352,54,61,416,75,10.05,6,0.05
1353,131,12,1435,31,32.11,8,0.47
1354,192,6,844,19,270.45,9,0.44
1355,20,27,1026,75,194.87,1,0.36
1356,158,96,11,96,165.98,7,0.28
1357,165,27,848,63,104.4,5,0.33
1358,171,56,1456,79,118.6,5,0.29
1359,182,83,1238,33,325.51,6,0.12
1360,190,56,1877,99,353.51,9,0.03
1361,101,9,1608,14,73.23,7,0.2
1362,150,84,1495,5,18.87,5,0.35
1363,149,5,472,97,303.71,9,0.02
1364,163,10,717,10,358.99,6,0.45
1365,5,64,506,57,316.37,6,0.1
1366,190,64,381,1,158.25,6,0.19
1367,51,98,1997,97,326.99,9,0.37
1368,97,84,731,100,105.64,8,0.01
1369,165,29,206,31,480.95,6,0.13
1370,45,56,1354,84,195.16,9,0.06
1371,26,91,760,46,83.78,9,0.32
1372,115,1,269,11,401.83,9,0.46
1373,139,22,1740,10,170.39,1,0.03
1374,41,73,218,96,366.67,6,0.06
1375,13,84,83,100,326.79,6,0.37
1376,79,39,509,43,466.92,2,0.28
1377,133,63,1885,37,309.58,6,0.09
1378,123,83,549,61,226.55,9,0.26
1379,15,38,86,37,105.98,3,0.36
1380,74,18,1141,57,273.24,6,0.08
1381,25,96,157,21,302.32,5,0.26
1382,48,74,935,9,390.91,8,0.02
1383,108,55,1874,52,419.7,3,0.25
1384,56,54,936,100,253.87,8,0.35
1385,52,90,595,15,237.79,3,0.29
1386,27,22,355,66,343.72,10,0.24
1387,14,45,531,86,229.04,8,0.43
1388,23,78,17,28,157.13,7,0.31
1389,35,62,916,58,73.36,7,0.12
1390,90,80,1983,96,428.22,3,0.04
1391,138,5,848,89,489.79,9,0.01
1392,136,99,115,85,387.81,6,0.41
1393,5,94,1939,75,493.35,4,0.01
1394,189,72,855,60,470.41,1,0.38
1395,144,54,786,81,351.31,6,0.46
1396,109,75,1271,88,487.13,8,0.31
1397,191,1,370,44,402.29,3,0.06
1398,37,19,1946,1,447.63,10,0.14
1399,121,88,1246,97,52.04,2,0.26
1400,130,38,285,57,388.02,5,0.34
1401,76,5,742,41,227.78,2,0.19
1402,67,5,948,8,280.3,3,0.11
1403,13,92,1114,85,176.33,1,0.19
1404,42,64,439,53,303.11,4,0.43
1405,137,71,978,68,206.74,9,0.4
1406,69,47,751,83,134.35,9,0.18
1407,38,84,8,41,26.2,9,0.02
1408,128,49,1857,29,90.53,4,0.08
1409,79,1,802,4,331.82,5,0.35
1410,187,65,368,14,470.06,1,0.3
1411,28,32,1021,58,233.46,6,0.35
1412,133,51,1833,9,80.32,6,0.23
1413,100,73,1927,14,380.17,3,0.02
1414,184,26,477,91,45.76,6,0.01
1415,42,64,1718,31,438.08,3,0.14
1416,199,26,277,67,290.93,4,0.25
1417,109,30,1039,35,177.64,6,0.27
1418,109,53,846,100,167.52,4,0.46
1419,51,57,1051,68,317.04,9,0.35
1420,3,36,1394,32,202.72,5,0.17
1421,188,68,1614,79,336.72,4,0.16
1422,163,94,1256,16,109.5,2,0.41
1423,136,91,43,83,113.26,2,0.28
1424,97,34,1295,69,30.19,6,0.26
1425,128,73,410,93,266.51,9,0.35
1426,5,11,1882,62,127.11,1,0.33
1427,51,15,329,20,196.82,1,0.1
1428,50,57,819,60,213.75,5,0.41
1429,90,99,523,15,206.92,4,0.42
1430,200,74,1275,13,221.94,4,0.11
1431,43,39,874,45,162.81,1,0.11
1432,40,99,1555,31,445.7,7,0.17
1433,114,39,627,49,48.88,6,0.16
1434,54,26,1630,60,389.13,8,0.05
1435,174,63,16,52,83.75,4,0.06
1436,42,45,1029,75,483.63,8,0.39
1437,30,11,1457,51,207.71,2,0.37
1438,193,71,1529,86,417.32,8,0.29
1439,168,45,291,43,455.06,6,0.23
1440,30,94,1841,31,225.12,6,0.26
1441,178,73,935,100,462.18,2,0.21
1442,32,42,1711,21,499.68,6,0.48
1443,132,3,861,37,199.34,10,0.14
1444,27,50,1885,19,471.34,4,0.04
1445,22,76,26,34,221.22,3,0.06
1446,56,56,395,74,364.5,2,0.44
1447,45,87,631,9,174.08,7,0.39
1448,75,43,1985,79,276.38,5,0.35
1449,88,20,1974,56,497.66,4,0.42
1450,9,19,1198,82,220.34,7,0.09
1451,120,45,221,40,382.87,7,0.36
1452,191,86,1862,86,22.39,1,0.33
1453,64,87,1299,95,96.88,6,0.35
1454,44,54,622,88,491.91,6,0.05
1455,39,6,1022,4,238.06,5,0.47
1456,100,78,1630,98,18.11,5,0.36
1457,61,44,1138,33,352.05,1,0.41
1458,141,23,1428,89,394.54,5,0.4
1459,8,79,239,3,39.97,4,0.44
1460,74,16,443,18,238.62,8,0.38
1461,173,22,1059,23,378.37,5,0.4
1462,118,60,418,60,125.04,5,0.31
1463,98,99,1656,6,305.51,3,0.03
1464,99,23,1607,2,351.58,2,0.24
1465,97,23,124,65,138.0,7,0.13
1466,58,76,275,54,454.73,6,0.33
1467,132,5,727,77,342.47,8,0.08
1468,131,35,1083,37,401.61,5,0.34
1469,80,34,1354,84,259.63,10,0.29
1470,117,65,379,57,192.23,3,0.16
1471,47,41,770,18,343.94,9,0.47
1472,182,98,384,73,174.34,7,0.1
1473,152,44,939,98,151.69,5,0.04
1474,142,87,1646,15,199.45,1,0.06
1475,195,31,1200,31,180.44,7,0.33
1476,17,45,289,97,157.0,9,0.1
1477,138,29,1610,6,25.14,6,0.04
1478,61,23,784,92,143.95,4,0.26
1479,65,80,580,13,244.08,7,0.0
1480,37,9,1691,45,136.91,4,0.12
1481,1,19,1578,87,266.49,4,0.43
1482,105,51,1483,38,381.15,8,0.25
1483,191,13,454,28,281.72,3,0.18
1484,160,79,1486,23,280.55,5,0.19
1485,106,53,1706,48,108.91,4,0.19
1486,170,8,606,60,395.44,5,0.01
1487,24,67,136,81,218.68,3,0.13
1488,46,76,198,92,358.29,9,0.43
1489,101,98,849,84,498.01,4,0.36
1490,124,20,1431,48,441.15,9,0.11
1491,71,65,230,32,442.16,9,0.12
1492,32,69,1055,18,153.18,2,0.12
1493,178,89,386,69,24.04,1,0.12
1494,172,68,968,56,159.02,7,0.11
1495,7,25,1425,92,180.07,10,0.45
1496,133,17,365,49,55.89,6,0.09
1497,57,95,1594,45,487.77,5,0.41
1498,76,94,628,5,188.85,7,0.0
1499,161,18,71,95,344.82,3,0.25
1500,199,11,990,32,87.01,5,0.2
1501,171,52,1594,25,143.22,5,0.24
1502,57,5,758,93,402.97,2,0.31
1503,6,48,34,44,71.22,10,0.42
1504,52,18,1718,90,49.91,10,0.17
1505,14,37,1866,96,328.32,1,0.5
1506,19,17,1619,52,33.78,2,0.11
1507,194,89,45,60,49.82,1,0.2
1508,45,33,891,15,339.64,4,0.29
1509,114,63,825,96,414.19,9,0.32
1510,78,50,183,29,439.68,3,0.45
1511,23,19,1417,98,356.77,7,0.39
1512,109,35,1258,50,34.57,3,0.14
1513,196,81,1125,99,443.09,5,0.37
1514,182,31,1897,14,369.49,4,0.27
1515,60,70,1644,58,322.89,1,0.44
1516,120,96,1689,91,381.98,8,0.09
1517,40,13,670,47,360.89,6,0.05
1518,123,91,1275,54,458.02,1,0.42
1519,171,80,1532,2,321.15,10,0.12
1520,138,33,1991,39,104.14,7,0.01
1521,11,100,1569,43,445.8,8,0.28
1522,116,62,1797,8,290.8,1,0.25
1523,198,6,1896,35,386.42,10,0.1
1524,4,78,1239,59,233.77,3,0.27
1525,99,83,1000,68,19.69,10,0.27
1526,125,83,1515,60,288.98,3,0.44
1527,147,7,1927,53,223.11,4,0.08
1528,97,94,1281,69,197.38,5,0.31
1529,156,63,994,15,124.55,1,0.31
1530,176,47,1398,23,76.87,10,0.44
1531,105,37,1861,45,204.83,1,0.19
1532,125,64,1813,75,407.03,6,0.03
1533,150,28,257,27,221.92,10,0.06
1534,172,92,1562,57,405.0,4,0.14
1535,61,81,1558,59,102.36,3,0.07
1536,69,83,363,52,377.58,5,0.45
1537,46,52,1186,20,354.22,1,0.43
1538,177,34,1501,35,234.05,6,0.4
1539,115,2,717,33,54.02,3,0.14
1540,171,39,648,24,498.65,3,0.13
1541,28,19,119,36,199.05,3,0.29
1542,49,86,48,5,193.36,6,0.03
1543,10,79,135,40,495.18,3,0.25
1544,78,75,890,19,88.48,3,0.42
1545,147,48,1819,39,261.75,5,0.02
1546,26,17,1239,30,166.87,4,0.29
1547,139,77,818,52,335.21,2,0.02
1548,181,53,643,31,232.45,10,0.2
1549,153,89,1343,72,405.62,9,0.42
1550,74,91,1010,88,282.96,6,0.03
1551,26,67,1173,85,101.82,1,0.23
1552,14,78,523,30,441.96,3,0.17
1553,71,46,1972,58,306.18,5,0.27
1554,62,5,981,79,488.57,6,0.04
1555,16,66,1252,11,432.99,8,0.39
1556,113,75,709,18,124.22,7,0.43
1557,3,59,1652,52,48.76,2,0.48
1558,85,14,649,81,166.99,5,0.09
1559,137,19,72,9,85.44,10,0.28
1560,35,49,1414,49,218.02,6,0.04
1561,142,51,1513,28,99.93,6,0.29
1562,167,39,1140,20,58.64,8,0.45
1563,138,95,1932,33,338.15,10,0.21
1564,15,23,1594,96,314.35,7,0.22
1565,44,70,1007,70,449.62,9,0.42
1566,95,18,951,14,67.94,9,0.41
1567,68,39,591,70,82.03,5,0.41
1568,9,56,1888,36,40.51,6,0.27
1569,171,93,761,19,241.21,9,0.06
1570,134,16,547,86,486.24,8,0.33
1571,32,56,859,4,314.29,2,0.25
1572,67,8,1741,91,376.57,4,0.17
1573,40,82,1691,86,207.5,2,0.04
1574,108,74,12,45,401.46,10,0.41
1575,37,95,167,94,433.35,2,0.29
1576,89,62,336,32,167.74,8,0.22
1577,41,32,1766,67,197.89,6,0.17
1578,139,55,867,27,26.12,1,0.37
1579,121,1,382,36,389.75,3,0.29
1580,78,78,1416,52,90.82,9,0.11
1581,189,57,1893,31,437.45,1,0.25
1582,141,7,430,78,490.31,10,0.25
1583,131,36,1033,66,269.76,1,0.42
1584,41,92,748,32,418.29,1,0.09
1585,40,90,105,12,221.01,7,0.44
1586,111,35,1878,76,402.47,9,0.07
1587,159,84,1969,95,441.27,1,0.12
1588,103,90,880,97,25.43,3,0.11
1589,140,98,735,82,146.22,9,0.29
1590,181,1,975,17,58.02,2,0.3
1591,160,3,173,60,416.16,1,0.38
1592,5,78,932,30,15.47,5,0.32
1593,126,29,691,29,345.47,4,0.3
1594,90,13,1059,29,130.24,5,0.18
1595,54,2,925,38,436.23,5,0.16
1596,126,70,1754,82,205.4,6,0.02
1597,165,79,873,80,272.09,5,0.47
1598,53,92,539,78,26.85,2,0.18
1599,19,56,1661,71,229.22,1,0.14
1600,56,59,1843,38,56.35,2,0.22
1601,139,54,1633,6,331.59,5,0.47
1602,160,40,1722,69,248.3,1,0.23
1603,14,40,478,60,64.82,2,0.08
1604,78,41,1234,91,148.47,8,0.14
1605,63,77,963,53,437.61,7,0.47
1606,73,54,1811,72,327.43,10,0.07
1607,130,93,1472,35,329.34,2,0.23
1608,192,100,1417,75,298.19,9,0.32
1609,110,73,1963,39,141.14,7,0.38
1610,16,8,292,50,288.13,7,0.13
1611,39,56,1108,95,352.8,6,0.45
1612,76,28,735,1,249.23,9,0.45
1613,59,39,219,16,239.66,6,0.47
1614,92,4,1664,93,53.7,7,0.37
1615,9,96,121,70,172.15,6,0.13
1616,153,72,1575,28,160.89,8,0.02
1617,114,6,1185,18,470.98,6,0.14
1618,32,1,1399,79,475.04,10,0.13
1619,143,16,1073,71,188.2,8,0.33
1620,188,90,1932,56,10.73,8,0.1
1621,44,77,1524,77,249.88,3,0.34
1622,81,21,343,68,316.49,5,0.19
1623,20,4,1274,94,64.16,8,0.22
1624,87,24,1048,25,58.63,3,0.47
1625,40,73,1520,88,96.56,7,0.33
1626,161,63,1969,79,189.5,8,0.29
1627,133,25,278,16,289.57,6,0.23
1628,131,17,1336,31,488.55,6,0.35
1629,104,73,520,34,427.05,8,0.44
1630,102,57,1422,93,61.65,7,0.06
1631,146,65,585,53,44.34,6,0.1
1632,114,46,316,24,441.74,4,0.48
1633,74,66,1361,99,462.49,10,0.05
1634,49,17,833,88,491.03,1,0.5
1635,108,28,1849,27,134.33,8,0.25
1636,178,10,1871,53,372.08,1,0.09
1637,134,57,1812,6,401.95,8,0.47
1638,145,23,1415,84,168.92,7,0.15
1639,173,11,1380,9,208.26,2,0.17
1640,191,59,412,66,440.32,5,0.12
1641,16,31,1485,7,396.83,4,0.38
1642,31,40,1902,91,480.37,4,0.14
1643,115,13,1657,19,235.96,3,0.24
1644,113,74,861,18,472.63,8,0.12
1645,185,32,547,68,258.01,8,0.35
1646,9,43,479,96,13.82,5,0.21
1647,155,29,1534,66,276.38,7,0.48
1648,54,5,1374,74,303.22,3,0.12
1649,79,75,1290,65,236.58,1,0.4
1650,68,9,517,16,377.72,9,0.42
1651,46,45,672,14,32.13,7,0.02
1652,122,70,1059,40,85.4,4,0.11
1653,98,95,978,53,461.9,8,0.28
1654,194,94,710,75,437.04,3,0.42
1655,139,2,952,67,301.27,9,0.13
1656,89,50,10,77,488.96,6,0.04
1657,86,3,914,100,118.02,1,0.47
1658,181,11,69,5,86.05,2,0.29
1659,98,23,1155,32,106.87,2,0.31
1660,62,9,1922,90,146.58,9,0.0
1661,121,9,378,45,355.32,2,0.16
1662,77,73,1080,2,403.88,7,0.32
1663,143,16,299,10,176.09,10,0.11
1664,150,59,807,75,284.9,5,0.32
1665,119,57,495,79,71.9,2,0.38
1666,161,94,974,31,298.04,10,0.09
1667,71,25,209,62,93.8,1,0.03
1668,98,17,664,99,429.97,8,0.08
1669,150,89,1669,11,414.55,3,0.03
1670,149,60,250,49,78.02,3,0.1
1671,49,23,1011,7,175.5,7,0.33
1672,30,29,1772,62,463.14,6,0.2
1673,114,43,1252,44,197.56,6,0.05
1674,36,61,269,42,294.92,7,0.03
1675,50,55,780,12,53.19,1,0.29
1676,31,5,111,2,286.1,5,0.09
1677,73,99,11,45,468.95,8,0.34
1678,69,100,1527,16,65.99,4,0.2
1679,145,93,979,74,75.26,7,0.38
1680,89,98,113,35,383.89,5,0.31
1681,54,83,199,50,339.76,5,0.31
1682,140,10,480,60,305.05,10,0.34
1683,31,34,753,3,255.21,8,0.07
1684,165,25,954,33,365.0,1,0.19
1685,166,6,1731,41,14.36,5,0.12
1686,168,14,1288,36,421.01,6,0.29
1687,117,21,699,86,377.51,2,0.07
1688,15,28,982,73,202.68,5,0.24
1689,172,29,1201,13,221.8,8,0.02
1690,61,15,235,1,288.33,1,0.24
1691,118,43,1066,31,238.49,1,0.09
1692,182,12,1684,38,235.93,3,0.33
1693,52,98,884,41,310.64,5,0.19
1694,120,58,1147,35,63.19,5,0.22
1695,128,31,1714,40,404.51,5,0.42
1696,169,71,1440,39,487.51,9,0.17
1697,126,7,307,51,143.46,4,0.34
1698,94,62,1636,66,145.0,8,0.46
1699,124,93,560,1,266.61,5,0.39
1700,106,40,607,54,181.08,4,0.1
1701,162,21,94,16,220.03,5,0.22
1702,155,19,930,88,241.4,3,0.03
1703,114,28,1180,36,390.19,4,0.36
1704,76,40,964,67,243.04,9,0.39
1705,126,5,1859,49,363.77,1,0.47
1706,119,35,510,48,168.7,3,0.38
1707,110,11,1435,8,236.99,7,0.09
1708,141,39,1324,64,223.81,4,0.37
1709,95,98,1232,47,495.65,9,0.18
1710,166,97,330,23,115.25,8,0.41
1711,2,89,1137,75,263.15,3,0.4
1712,13,29,1059,48,240.84,6,0.21
1713,96,65,857,88,322.73,4,0.36
1714,46,75,613,25,77.73,4,0.08
1715,171,83,10,19,407.43,4,0.41
1716,44,22,1257,24,358.51,4,0.39
1717,164,46,1114,34,360.59,6,0.5
1718,140,36,1348,75,321.47,4,0.16
1719,135,57,1610,82,277.34,8,0.33
1720,173,92,1287,41,11.26,6,0.08
1721,10,75,44,77,11.56,1,0.49
1722,179,32,140,63,269.54,5,0.25
1723,150,31,19,16,288.4,4,0.02
1724,130,77,568,65,120.48,2,0.01
1725,8,78,961,43,237.14,7,0.37
1726,32,37,522,12,268.73,1,0.12
1727,44,68,1772,33,116.35,7,0.11
1728,26,100,1840,15,393.93,10,0.42
1729,78,71,211,5,418.4,7,0.4
1730,71,40,1602,62,405.6,9,0.07
1731,149,61,309,95,488.45,3,0.05
1732,45,91,1619,96,431.12,2,0.42
1733,56,68,264,87,12.56,3,0.1
1734,103,29,1276,15,33.05,6,0.09
1735,85,24,1597,66,145.01,3,0.08
1736,31,24,1688,24,378.88,3,0.05
1737,147,33,995,32,418.87,4,0.48
1738,81,45,1572,66,337.73,10,0.17
1739,57,82,1393,66,332.98,5,0.23
1740,192,78,318,98,412.7,4,0.25
1741,96,47,313,87,277.75,10,0.13
1742,130,20,1279,40,453.63,3,0.02
1743,199,14,225,81,155.28,6,0.03
1744,50,59,1519,20,59.43,6,0.18
1745,85,2,230,21,363.0,4,0.1
1746,44,20,1048,97,58.73,6,0.25
1747,69,75,624,49,113.71,3,0.38
1748,104,63,1370,81,430.36,7,0.26
1749,137,97,1200,58,350.48,1,0.07
1750,127,56,378,87,129.68,3,0.08
1751,192,91,924,96,430.97,9,0.04
1752,154,37,1291,84,293.64,10,0.04
1753,88,30,790,27,474.87,6,0.24
1754,168,9,1514,6,260.99,4,0.05
1755,67,24,1268,70,289.19,4,0.36
1756,97,67,765,42,238.47,2,0.48
1757,130,47,812,47,378.38,4,0.27
1758,109,34,697,66,97.42,6,0.48
1759,61,64,1463,1,486.25,7,0.47
1760,29,63,316,91,243.26,6,0.46
1761,96,1,1312,79,285.28,4,0.14
1762,198,7,1814,74,493.41,7,0.22
1763,144,21,1013,18,349.99,8,0.27
1764,153,57,566,58,403.22,6,0.0
1765,149,34,168,17,22.97,9,0.24
1766,136,17,958,43,159.81,1,0.44
1767,131,100,725,25,60.86,10,0.47
1768,152,42,1289,16,359.76,4,0.19
1769,180,62,1286,45,186.06,3,0.09
1770,199,11,1556,87,93.25,10,0.02
1771,11,73,70,30,220.31,2,0.23
1772,171,23,500,51,18.54,8,0.02
1773,139,26,1284,53,413.9,8,0.2
1774,121,53,1976,19,316.49,1,0.22
1775,187,26,1166,41,212.16,6,0.35
1776,151,73,1105,87,103.96,3,0.12
1777,169,83,1538,81,248.47,9,0.22
1778,176,19,1066,95,256.67,7,0.2
1779,182,85,1141,36,112.83,7,0.07
1780,97,48,1731,16,271.52,1,0.35
1781,15,56,411,21,307.42,5,0.32
1782,111,54,1118,60,359.01,3,0.4
1783,179,86,1121,55,72.36,9,0.5
1784,98,25,329,19,53.86,1,0.24
1785,2,61,1113,15,153.64,1,0.46
1786,166,9,770,77,410.28,9,0.29
1787,186,14,479,9,217.25,6,0.48
1788,37,40,389,35,227.36,4,0.32
1789,102,71,1171,52,79.42,7,0.08
1790,67,18,532,48,309.07,9,0.05
1791,149,39,434,76,325.75,10,0.14
1792,32,89,418,54,123.58,10,0.0
1793,10,83,1045,1,206.91,7,0.37
1794,168,81,556,96,78.59,8,0.36
1795,65,63,1866,15,266.1,6,0.11
1796,140,52,900,8,327.67,9,0.03
1797,10,93,441,57,28.69,10,0.44
1798,70,75,1226,84,77.55,3,0.38
1799,162,85,920,21,394.43,3,0.47
1800,160,53,1086,24,249.08,9,0.24
1801,149,40,4,40,305.14,10,0.06
1802,48,19,957,70,200.99,2,0.15
1803,96,34,104,30,325.48,1,0.29
1804,32,43,633,73,121.03,1,0.34
1805,131,49,450,29,64.95,7,0.19
1806,169,62,573,52,225.17,10,0.35
1807,90,84,200,74,361.9,1,0.36
1808,44,55,679,26,88.14,1,0.36
1809,102,69,965,76,43.46,3,0.44
1810,2,28,1709,34,390.11,1,0.19
1811,179,62,204,84,261.81,1,0.49
1812,8,5,1743,30,127.98,3,0.4
1813,87,75,1471,2,23.91,1,0.05
1814,135,24,512,18,179.55,10,0.1
1815,5,37,1880,23,94.03,2,0.32
1816,66,35,147,95,211.85,1,0.38
1817,23,43,1043,76,395.92,8,0.21
1818,100,43,1248,80,149.34,8,0.39
1819,126,18,496,51,89.87,9,0.31
1820,3,11,519,33,118.4,5,0.46
1821,22,13,1801,58,292.99,9,0.12
1822,17,94,643,91,491.3,7,0.23
1823,25,46,609,68,410.16,7,0.42
1824,106,88,1617,3,460.38,1,0.1
1825,22,19,1586,95,23.67,2,0.42
1826,61,34,1206,45,307.39,2,0.32
1827,146,45,1905,83,156.61,8,0.2
1828,176,83,1420,6,222.66,7,0.46
1829,147,29,329,96,329.79,4,0.39
1830,59,4,1005,29,344.95,4,0.08
1831,41,12,1397,90,173.54,1,0.1
1832,139,61,1214,34,271.39,5,0.39
1833,83,32,1115,36,331.78,5,0.11
1834,19,81,308,18,45.77,7,0.07
1835,33,46,171,6,439.67,8,0.01
1836,176,51,1791,86,493.84,10,0.08
1837,199,1,1944,10,310.04,2,0.1
1838,185,82,557,27,195.55,2,0.34
1839,197,44,745,19,429.31,6,0.21
1840,143,8,1520,63,207.62,7,0.42
1841,194,72,927,99,353.58,2,0.28
1842,38,98,1453,51,345.42,4,0.03
1843,155,19,1026,63,99.68,5,0.32
1844,5,64,132,54,300.84,4,0.36
1845,31,72,822,51,383.79,4,0.21
1846,133,82,47,49,193.61,6,0.39
1847,73,2,298,69,90.92,6,0.21
1848,46,100,144,34,284.79,8,0.13
1849,199,24,1282,29,65.48,2,0.27
1850,30,64,639,26,274.5,5,0.43
1851,170,48,397,20,444.18,2,0.0
1852,156,20,1326,25,303.96,8,0.15
1853,42,96,844,51,130.4,5,0.05
1854,164,47,881,80,357.84,1,0.26
1855,124,27,405,27,477.51,10,0.22
1856,66,81,1088,7,463.46,5,0.27
1857,150,52,742,54,260.82,7,0.28
1858,106,62,300,29,20.43,6,0.28
1859,84,44,518,88,96.33,9,0.01
1860,157,69,314,40,339.95,2,0.21
1861,177,26,1357,20,37.65,3,0.1
1862,77,73,647,51,59.43,9,0.21
1863,48,75,1999,21,242.47,9,0.2
1864,130,16,226,19,223.84,1,0.28
1865,191,87,1563,44,435.14,6,0.29
1866,66,74,1500,30,311.69,10,0.4
1867,55,60,42,16,233.74,8,0.48
1868,143,88,788,32,291.51,7,0.39
1869,58,19,1008,45,327.75,6,0.09
1870,154,99,1676,20,85.41,8,0.34
1871,11,26,185,67,225.6,2,0.12
1872,2,88,1439,4,249.91,10,0.18
1873,66,81,1705,15,33.69,9,0.1
1874,175,77,97,100,11.1,10,0.19
1875,193,56,1260,25,424.98,3,0.14
1876,161,61,1615,55,434.24,4,0.02
1877,35,68,54,27,139.48,7,0.41
1878,159,56,892,56,329.09,3,0.35
1879,170,28,1876,55,289.68,1,0.28
1880,39,25,710,63,283.57,5,0.46
1881,158,100,40,77,433.26,3,0.0
1882,139,19,1887,58,262.71,3,0.31
1883,194,53,1315,40,380.91,4,0.23
1884,163,54,1742,34,181.13,4,0.44
1885,34,64,678,4,69.19,5,0.13
1886,29,68,1282,51,77.54,6,0.36
1887,196,77,645,48,329.32,1,0.06
1888,51,43,1263,89,404.4,4,0.34
1889,23,77,926,66,499.24,7,0.12
1890,187,46,941,23,446.95,4,0.27
1891,59,83,359,84,271.53,3,0.02
1892,116,56,1795,98,171.3,9,0.49
1893,38,62,1313,1,194.5,8,0.47
1894,163,53,1990,22,154.5,2,0.07
1895,39,41,1338,65,429.92,6,0.01
1896,101,88,246,4,84.41,10,0.22
1897,64,41,145,21,145.7,4,0.32
1898,173,31,1450,91,136.11,5,0.09
1899,117,13,1309,15,294.27,7,0.04
1900,103,77,1177,2,429.35,7,0.24
1901,104,75,1304,78,11.26,6,0.37
1902,127,36,1198,1,333.33,7,0.41
1903,61,80,455,15,480.61,5,0.46
1904,159,47,1557,18,317.7,10,0.42
1905,159,45,1584,70,192.72,5,0.25
1906,180,12,849,91,416.68,2,0.26
1907,197,45,1585,46,69.93,9,0.13
1908,187,15,339,8,362.67,7,0.27
1909,115,42,1354,89,488.05,4,0.09
1910,89,36,141,14,75.99,3,0.47
1911,172,30,271,78,351.34,4,0.26
1912,144,94,1699,39,238.92,2,0.44
1913,191,88,1136,77,324.74,1,0.46
1914,80,80,287,51,430.3,7,0.22
1915,9,33,1693,55,409.63,3,0.28
1916,155,55,351,37,457.31,3,0.03
1917,32,51,1692,12,220.36,4,0.28
1918,36,77,1227,9,216.01,1,0.22
1919,92,1,771,45,111.52,9,0.27
1920,6,53,251,52,65.84,4,0.16
1921,146,40,1795,69,34.8,3,0.49
1922,116,93,331,73,270.24,3,0.07
1923,108,77,139,55,68.67,9,0.43
1924,126,65,1553,6,108.2,2,0.47
1925,116,82,1690,57,135.84,4,0.01
1926,23,24,209,22,250.23,1,0.13
1927,128,52,265,75,172.29,2,0.12
1928,48,8,1143,15,429.73,7,0.18
1929,94,94,1937,39,437.89,8,0.44
1930,193,88,1905,58,184.81,5,0.09
1931,97,2,1232,11,343.74,6,0.1
1932,179,26,1182,83,185.8,9,0.17
1933,184,11,630,25,182.46,3,0.16
1934,21,51,537,5,93.43,9,0.14
1935,57,93,151,15,263.67,5,0.11
1936,138,16,1249,48,255.41,1,0.28
1937,16,42,243,33,444.76,4,0.46
1938,35,29,1172,87,32.26,9,0.28
1939,31,61,341,8,279.43,10,0.19
1940,93,51,698,42,282.85,2,0.49
1941,121,12,1687,64,376.79,2,0.42
1942,53,59,1895,2,378.29,2,0.43
1943,7,39,761,61,339.34,7,0.42
1944,95,52,246,100,293.76,1,0.22
1945,144,30,1135,32,449.68,9,0.16
1946,97,52,1858,54,419.44,6,0.22
1947,97,60,985,38,209.81,3,0.42
1948,169,36,460,17,148.28,7,0.36
1949,196,23,1886,48,414.05,8,0.34
1950,20,68,1979,38,265.55,1,0.34
1951,62,2,1010,80,392.78,6,0.02
1952,136,47,1542,60,457.01,2,0.39
1953,142,33,988,51,189.54,5,0.21
1954,127,92,1200,41,40.32,2,0.02
1955,144,39,1487,76,48.03,4,0.29
1956,175,68,1413,96,30.86,7,0.22
1957,167,59,574,84,337.35,7,0.43
1958,134,67,1119,10,168.97,5,0.11
1959,91,11,882,10,369.27,9,0.46
1960,58,4,1204,99,240.83,1,0.33
1961,134,85,1671,35,435.79,7,0.06
1962,17,17,1929,29,363.67,6,0.16
1963,67,66,455,29,269.57,6,0.46
1964,62,89,1872,77,192.4,7,0.14
1965,83,83,972,61,437.27,3,0.29
1966,146,20,1350,24,70.27,4,0.02
1967,145,93,879,20,262.78,6,0.43
1968,127,18,508,14,464.9,2,0.49
1969,31,38,815,33,46.61,2,0.21
1970,192,40,1425,71,316.02,7,0.28
1971,43,40,238,10,457.67,8,0.3
1972,25,28,1828,14,167.1,10,0.4
1973,157,19,1540,45,292.23,2,0.49
1974,134,7,350,55,237.21,9,0.37
1975,112,97,243,5,434.46,4,0.32
1976,146,93,567,34,448.93,3,0.06
1977,163,52,1128,91,150.19,1,0.17
1978,109,17,61,5,387.04,10,0.17
1979,96,29,372,13,41.58,3,0.12
1980,80,11,1625,22,433.61,9,0.31
1981,166,5,1732,22,144.52,8,0.21
1982,117,92,630,34,189.51,2,0.49
1983,63,59,1016,90,227.63,8,0.1
1984,96,65,1437,8,294.85,10,0.41
1985,93,77,1954,91,357.84,5,0.38
1986,57,82,306,39,441.96,10,0.0
1987,99,69,1673,26,253.72,1,0.31
1988,199,24,1712,90,468.99,7,0.21
1989,116,75,1014,74,255.8,8,0.38
1990,16,35,878,85,333.53,10,0.04
1991,192,77,653,25,193.25,9,0.21
